-0.255 -0.606643 3.28185 19.8051 0.0137893
-0.25 -0.589988 3.37978 19.3623 0.0107975
-0.245 -0.572849 3.47545 18.9011 0.00789026
-0.24 -0.555237 3.56876 18.4218 0.00506985
-0.235 -0.537165 3.65963 17.9249 0.00233866
-0.23 -0.518645 3.74798 17.4109 -0.000301052
-0.225 -0.49969 3.83372 16.88 -0.00284707
-0.22 -0.480312 3.91675 16.333 -0.00529724
-0.215 -0.460527 3.99702 15.7702 -0.00764951
-0.21 -0.440347 4.07443 15.1922 -0.00990185
-0.205 -0.419787 4.14892 14.5994 -0.0120523
-0.2 -0.398863 4.2204 13.9925 -0.0140991
-0.195 -0.377588 4.28882 13.372 -0.0160404
-0.19 -0.35598 4.3541 12.7384 -0.0178744
-0.185 -0.334053 4.41618 12.0924 -0.0195997
-0.18 -0.311823 4.475 11.4346 -0.0212145
-0.175 -0.289308 4.53051 10.7655 -0.0227174
-0.17 -0.266524 4.58264 10.0857 -0.0241071
-0.165 -0.243487 4.63135 9.39595 -0.0253822
-0.16 -0.220216 4.67659 8.69683 -0.0265416
-0.155 -0.196727 4.7183 7.98899 -0.027584
-0.15 -0.173039 4.75646 7.27309 -0.0285085
-0.145 -0.149169 4.79102 6.54979 -0.0293141
-0.14 -0.125135 4.82195 5.81976 -0.0299999
-0.135 -0.100955 4.84921 5.08367 -0.0305652
-0.13 -0.0766489 4.87278 4.34221 -0.0310093
-0.125 -0.0522338 4.89262 3.59606 -0.0313315
-0.12 -0.0277289 4.90873 2.84592 -0.0315315
-0.115 -0.00315279 4.92108 2.09248 -0.0316087
-0.11 0.0214756 4.92965 1.33643 -0.0315629
-0.105 0.0461374 4.93444 0.578471 -0.0313939
-0.1 0.0708137 4.93543 -0.180692 -0.0311015
-0.095 0.0954854 4.93263 -0.940362 -0.0306858
-0.09 0.120134 4.92603 -1.69984 -0.0301467
-0.085 0.144739 4.91563 -2.45842 -0.0294845
-0.08 0.169284 4.90145 -3.21542 -0.0286994
-0.075 0.193748 4.88348 -3.97013 -0.0277918
-0.07 0.218112 4.86175 -4.72186 -0.0267621
-0.065 0.242359 4.83627 -5.46992 -0.0256109
-0.06 0.266469 4.80706 -6.21363 -0.0243387
-0.055 0.290423 4.77414 -6.9523 -0.0229464
-0.05 0.314204 4.73755 -7.68527 -0.0214348
-0.045 0.337793 4.6973 -8.41186 -0.0198047
-0.04 0.361171 4.65344 -9.13141 -0.0180572
-0.035 0.384321 4.606 -9.84327 -0.0161934
-0.03 0.407225 4.55502 -10.5468 -0.0142144
-0.025 0.429865 4.50055 -11.2413 -0.0121216
-0.02 0.452225 4.44262 -11.9263 -0.00991622
-0.015 0.474286 4.3813 -12.601 -0.00759982
-0.01 0.496032 4.31663 -13.2649 -0.00517389
-0.005 0.517447 4.24867 -13.9173 -0.00264005
0 0.538514 4.17748 -14.5577 0
0.005 0.559216 4.10312 -15.1856 0.00274448
0.01 0.57954 4.02565 -15.8003 0.00559153
0.015 0.599468 3.94514 -16.4013 0.00853922
0.02 0.618986 3.86166 -16.988 0.0115855
0.025 0.638079 3.77528 -17.56 0.0147284
0.03 0.656734 3.68608 -18.1168 0.0179656
0.035 0.674936 3.59414 -18.6578 0.021295
0.04 0.692671 3.49953 -19.1825 0.0247142
0.045 0.709927 3.40234 -19.6906 0.0282209
0.05 0.72669 3.30265 -20.1816 0.0318126
0.055 0.742949 3.20055 -20.655 0.0354869
0.06 0.758692 3.09613 -21.1104 0.0392412
0.065 0.773907 2.98948 -21.5475 0.043073
0.07 0.788583 2.88069 -21.9659 0.0469794
0.075 0.80271 2.76985 -22.3651 0.0509579
0.08 0.816278 2.65707 -22.745 0.0550056
0.085 0.829278 2.54244 -23.1051 0.0591197
0.09 0.8417 2.42605 -23.4452 0.0632974
0.095 0.853536 2.30802 -23.765 0.0675357
0.1 0.864778 2.18844 -24.0642 0.0718318
0.105 0.875418 2.06741 -24.3425 0.0761825
0.11 0.885449 1.94505 -24.5999 0.0805849
0.115 0.894866 1.82145 -24.836 0.085036
0.12 0.903662 1.69672 -25.0507 0.0895326
0.125 0.911832 1.57098 -25.2439 0.0940716
0.13 0.91937 1.44432 -25.4153 0.0986498
0.135 0.926274 1.31686 -25.5649 0.103264
0.14 0.932538 1.18871 -25.6926 0.107911
0.145 0.93816 1.05997 -25.7984 0.112589
0.15 0.943137 0.930761 -25.8821 0.117292
0.155 0.947467 0.801187 -25.9437 0.122019
0.16 0.951148 0.671361 -25.9832 0.126766
0.165 0.95418 0.541392 -26.0007 0.131529
0.17 0.956562 0.41139 -25.9962 0.136306
0.175 0.958294 0.281467 -25.9697 0.141094
0.18 0.959377 0.15173 -25.9212 0.145888
0.185 0.959812 0.0222907 -25.851 0.150686
