0.377505 0.108627 0.467299 0.97952 0.0719582 -1.08815 -0.539258 1.07297 -0.0699286 -0.697415 0.356644 -0.375553 -0.286716
0.380158 0.106629 0.467303 0.982577 0.0671711 -1.08921 -0.534475 1.07325 -0.068689 -0.694812 0.356829 -0.378441 -0.28814
0.382807 0.104637 0.467307 0.985603 0.0623596 -1.09024 -0.529666 1.07353 -0.067451 -0.692205 0.357 -0.381328 -0.289549
0.385453 0.102651 0.46731 0.988596 0.0575241 -1.09125 -0.524834 1.07381 -0.0662146 -0.689593 0.357159 -0.384214 -0.290944
0.388095 0.100672 0.467312 0.991558 0.0526648 -1.09223 -0.519977 1.07408 -0.0649798 -0.686977 0.357304 -0.387099 -0.292325
0.390734 0.0986986 0.467314 0.994486 0.0477822 -1.09318 -0.515096 1.07434 -0.0637466 -0.684357 0.357437 -0.389983 -0.29369
0.39337 0.0967315 0.467315 0.997382 0.0428765 -1.09411 -0.510192 1.0746 -0.0625148 -0.681732 0.357556 -0.392865 -0.295042
0.396003 0.0947703 0.467316 1.00024 0.0379481 -1.09501 -0.505264 1.07485 -0.0612846 -0.679102 0.357663 -0.395747 -0.296378
0.398632 0.0928149 0.467317 1.00307 0.0329974 -1.09589 -0.500314 1.0751 -0.0600559 -0.676469 0.357756 -0.398627 -0.2977
0.401258 0.0908652 0.467317 1.00587 0.0280248 -1.09673 -0.495342 1.07534 -0.0588286 -0.673831 0.357836 -0.401506 -0.299008
0.403881 0.0889211 0.467317 1.00863 0.0230305 -1.09755 -0.490347 1.07557 -0.0576027 -0.671188 0.357903 -0.404384 -0.300301
0.406502 0.0869824 0.467316 1.01135 0.018015 -1.09834 -0.485331 1.0758 -0.0563783 -0.668542 0.357957 -0.407261 -0.301579
0.409119 0.085049 0.467315 1.01405 0.0129786 -1.0991 -0.480294 1.07603 -0.0551552 -0.665891 0.357998 -0.410137 -0.302842
0.411733 0.0831208 0.467314 1.0167 0.00792167 -1.09982 -0.475236 1.07625 -0.0539335 -0.663237 0.358025 -0.413011 -0.304091
0.414345 0.0811977 0.467312 1.01932 0.00284465 -1.10052 -0.470157 1.07646 -0.052713 -0.660578 0.358039 -0.415884 -0.305326
0.416953 0.0792795 0.467311 1.02191 -0.00225209 -1.10119 -0.465058 1.07667 -0.0514939 -0.657916 0.35804 -0.418756 -0.306546
0.41956 0.0773662 0.467309 1.02446 -0.00736819 -1.10183 -0.45994 1.07688 -0.0502761 -0.655249 0.358027 -0.421627 -0.307751
0.422163 0.0754575 0.467306 1.02698 -0.0125032 -1.10243 -0.454803 1.07707 -0.0490595 -0.652579 0.358001 -0.424496 -0.308942
0.424764 0.0735535 0.467304 1.02946 -0.0176568 -1.10301 -0.449647 1.07727 -0.0478441 -0.649905 0.357962 -0.427364 -0.310118
0.427362 0.071654 0.467301 1.0319 -0.0228286 -1.10355 -0.444473 1.07746 -0.0466299 -0.647227 0.35791 -0.430231 -0.31128
0.429958 0.0697588 0.467299 1.0343 -0.0280181 -1.10406 -0.439281 1.07764 -0.0454169 -0.644545 0.357844 -0.433096 -0.312427
0.432551 0.0678678 0.467296 1.03667 -0.033225 -1.10454 -0.434071 1.07782 -0.044205 -0.641859 0.357764 -0.43596 -0.313559
0.435142 0.065981 0.467293 1.03901 -0.0384488 -1.10499 -0.428844 1.07799 -0.0429942 -0.63917 0.357671 -0.438822 -0.314677
0.437731 0.0640981 0.46729 1.0413 -0.0436892 -1.1054 -0.423601 1.07816 -0.0417845 -0.636478 0.357565 -0.441684 -0.31578
0.440318 0.0622192 0.467287 1.04356 -0.0489457 -1.10578 -0.418341 1.07832 -0.0405758 -0.633781 0.357445 -0.444543 -0.316869
0.442902 0.060344 0.467283 1.04578 -0.0542178 -1.10612 -0.413066 1.07848 -0.0393682 -0.631081 0.357312 -0.447401 -0.317944
