31.3 -1.16603e-09 -5.20818e-05 0.0187145 1.59646e-12 -5.17796e-05 0.0186891
31.4 -6.91933e-10 -4.9871e-05 0.0182959 1.44915e-12 -4.95802e-05 0.018271
31.5 -9.10861e-10 -4.77528e-05 0.017886 1.31542e-12 -4.74733e-05 0.0178616
31.6 1.82259e-10 -4.57235e-05 0.0174846 1.19402e-12 -4.54549e-05 0.0174607
31.7 1.06015e-10 -4.37795e-05 0.0170915 1.08381e-12 -4.35214e-05 0.0170681
31.8 1.61547e-10 -4.19173e-05 0.0167066 9.83768e-13 -4.16693e-05 0.0166838
31.9 1.98047e-10 -4.01333e-05 0.0163298 8.92949e-13 -3.98951e-05 0.0163074
32 5.16684e-10 -3.84246e-05 0.0159609 8.10507e-13 -3.81957e-05 0.015939
32.1 7.62366e-10 -3.67876e-05 0.0155997 7.35668e-13 -3.65679e-05 0.0155783
32.2 5.5487e-10 -3.522e-05 0.0152462 6.67734e-13 -3.50088e-05 0.0152253
32.3 1.18168e-09 -3.37183e-05 0.0149001 6.06067e-13 -3.35154e-05 0.0148797
32.4 7.74352e-10 -3.22798e-05 0.0145613 5.5009e-13 -3.20851e-05 0.0145414
32.5 7.98547e-10 -3.0902e-05 0.0142298 4.99278e-13 -3.07152e-05 0.0142102
32.6 6.48762e-10 -2.95829e-05 0.0139052 4.53156e-13 -2.94032e-05 0.0138862
32.7 5.775e-10 -2.83193e-05 0.0135876 4.1129e-13 -2.81466e-05 0.013569
32.8 1.85073e-10 -2.71094e-05 0.0132768 3.73289e-13 -2.69433e-05 0.0132586
